datetime;date;year;month;day;hour;weekday;price
2022-11-28 13:00:00;2022/11/28;2022;11;28;13;0;40.921
2022-11-28 14:00:00;2022/11/28;2022;11;28;14;0;40.925
2022-11-28 15:00:00;2022/11/28;2022;11;28;15;0;46.298
2022-11-28 16:00:00;2022/11/28;2022;11;28;16;0;40.919
2022-11-28 17:00:00;2022/11/28;2022;11;28;17;0;40.915
2022-11-28 18:00:00;2022/11/28;2022;11;28;18;0;38.988
2022-11-28 19:00:00;2022/11/28;2022;11;28;19;0;37.209
2022-11-28 20:00:00;2022/11/28;2022;11;28;20;0;32.24
2022-11-28 21:00:00;2022/11/28;2022;11;28;21;0;38.688
2022-11-28 22:00:00;2022/11/28;2022;11;28;22;0;34.605
2022-11-28 23:00:00;2022/11/28;2022;11;28;23;0;30.74
2022-11-29 00:00:00;2022/11/29;2022;11;29;0;1;34.534
2022-11-29 01:00:00;2022/11/29;2022;11;29;1;1;33.027
2022-11-29 02:00:00;2022/11/29;2022;11;29;2;1;28.917
2022-11-29 03:00:00;2022/11/29;2022;11;29;3;1;30.99
2022-11-29 04:00:00;2022/11/29;2022;11;29;4;1;29.916
2022-11-29 05:00:00;2022/11/29;2022;11;29;5;1;34.766
2022-11-29 06:00:00;2022/11/29;2022;11;29;6;1;43.176
2022-11-29 07:00:00;2022/11/29;2022;11;29;7;1;49.131
2022-11-29 08:00:00;2022/11/29;2022;11;29;8;1;55.0
2022-11-29 09:00:00;2022/11/29;2022;11;29;9;1;55.22
2022-11-29 10:00:00;2022/11/29;2022;11;29;10;1;55.293
2022-11-29 11:00:00;2022/11/29;2022;11;29;11;1;54.014
2022-11-29 12:00:00;2022/11/29;2022;11;29;12;1;51.838
2022-11-29 13:00:00;2022/11/29;2022;11;29;13;1;52.608
2022-11-29 14:00:00;2022/11/29;2022;11;29;14;1;55.351
2022-11-29 15:00:00;2022/11/29;2022;11;29;15;1;55.887
2022-11-29 16:00:00;2022/11/29;2022;11;29;16;1;57.045
2022-11-29 17:00:00;2022/11/29;2022;11;29;17;1;62.136
2022-11-29 18:00:00;2022/11/29;2022;11;29;18;1;60.371
2022-11-29 19:00:00;2022/11/29;2022;11;29;19;1;56.134
2022-11-29 20:00:00;2022/11/29;2022;11;29;20;1;48.41
2022-11-29 21:00:00;2022/11/29;2022;11;29;21;1;41.528
2022-11-29 22:00:00;2022/11/29;2022;11;29;22;1;36.91
2022-11-29 23:00:00;2022/11/29;2022;11;29;23;1;33.918
2022-11-30 00:00:00;2022/11/30;2022;11;30;0;2;33.275
2022-11-30 01:00:00;2022/11/30;2022;11;30;1;2;32.164
2022-11-30 02:00:00;2022/11/30;2022;11;30;2;2;31.753
2022-11-30 03:00:00;2022/11/30;2022;11;30;3;2;31.562
2022-11-30 04:00:00;2022/11/30;2022;11;30;4;2;33.186
2022-11-30 05:00:00;2022/11/30;2022;11;30;5;2;35.96
2022-11-30 06:00:00;2022/11/30;2022;11;30;6;2;43.915
2022-11-30 07:00:00;2022/11/30;2022;11;30;7;2;53.869
2022-11-30 08:00:00;2022/11/30;2022;11;30;8;2;59.284
2022-11-30 09:00:00;2022/11/30;2022;11;30;9;2;59.346
2022-11-30 10:00:00;2022/11/30;2022;11;30;10;2;58.864
2022-11-30 11:00:00;2022/11/30;2022;11;30;11;2;59.832
2022-11-30 12:00:00;2022/11/30;2022;11;30;12;2;55.799
2022-11-30 13:00:00;2022/11/30;2022;11;30;13;2;55.858
2022-11-30 14:00:00;2022/11/30;2022;11;30;14;2;57.566
2022-11-30 15:00:00;2022/11/30;2022;11;30;15;2;56.886
2022-11-30 16:00:00;2022/11/30;2022;11;30;16;2;59.322
2022-11-30 17:00:00;2022/11/30;2022;11;30;17;2;62.44
2022-11-30 18:00:00;2022/11/30;2022;11;30;18;2;61.405
2022-11-30 19:00:00;2022/11/30;2022;11;30;19;2;57.677
2022-11-30 20:00:00;2022/11/30;2022;11;30;20;2;51.324
2022-11-30 21:00:00;2022/11/30;2022;11;30;21;2;42.681
2022-11-30 22:00:00;2022/11/30;2022;11;30;22;2;38.347
2022-11-30 23:00:00;2022/11/30;2022;11;30;23;2;29.213
2022-12-01 00:00:00;2022/12/01;2022;12;1;0;3;31.356
2022-12-01 01:00:00;2022/12/01;2022;12;1;1;3;31.287
2022-12-01 02:00:00;2022/12/01;2022;12;1;2;3;30.571
2022-12-01 03:00:00;2022/12/01;2022;12;1;3;3;29.503
2022-12-01 04:00:00;2022/12/01;2022;12;1;4;3;30.49
2022-12-01 05:00:00;2022/12/01;2022;12;1;5;3;31.184
2022-12-01 06:00:00;2022/12/01;2022;12;1;6;3;39.178
2022-12-01 07:00:00;2022/12/01;2022;12;1;7;3;49.805
2022-12-01 08:00:00;2022/12/01;2022;12;1;8;3;50.969
2022-12-01 09:00:00;2022/12/01;2022;12;1;9;3;50.615
2022-12-01 10:00:00;2022/12/01;2022;12;1;10;3;49.838
2022-12-01 11:00:00;2022/12/01;2022;12;1;11;3;49.107
2022-12-01 12:00:00;2022/12/01;2022;12;1;12;3;48.167
2022-12-01 13:00:00;2022/12/01;2022;12;1;13;3;49.247
2022-12-01 14:00:00;2022/12/01;2022;12;1;14;3;51.048
2022-12-01 15:00:00;2022/12/01;2022;12;1;15;3;50.941
2022-12-01 16:00:00;2022/12/01;2022;12;1;16;3;50.384
2022-12-01 17:00:00;2022/12/01;2022;12;1;17;3;53.248
2022-12-01 18:00:00;2022/12/01;2022;12;1;18;3;51.677
2022-12-01 19:00:00;2022/12/01;2022;12;1;19;3;50.368
2022-12-01 20:00:00;2022/12/01;2022;12;1;20;3;47.388
2022-12-01 21:00:00;2022/12/01;2022;12;1;21;3;41.744
2022-12-01 22:00:00;2022/12/01;2022;12;1;22;3;36.571
2022-12-01 23:00:00;2022/12/01;2022;12;1;23;3;32.696
2022-12-02 00:00:00;2022/12/02;2022;12;2;0;4;33.696
2022-12-02 01:00:00;2022/12/02;2022;12;2;1;4;32.361
2022-12-02 02:00:00;2022/12/02;2022;12;2;2;4;32.111
2022-12-02 03:00:00;2022/12/02;2022;12;2;3;4;32.098
2022-12-02 04:00:00;2022/12/02;2022;12;2;4;4;33.079
2022-12-02 05:00:00;2022/12/02;2022;12;2;5;4;35.06
2022-12-02 06:00:00;2022/12/02;2022;12;2;6;4;41.632
2022-12-02 07:00:00;2022/12/02;2022;12;2;7;4;46.339
2022-12-02 08:00:00;2022/12/02;2022;12;2;8;4;48.693
2022-12-02 09:00:00;2022/12/02;2022;12;2;9;4;47.651
2022-12-02 10:00:00;2022/12/02;2022;12;2;10;4;47.128
2022-12-02 11:00:00;2022/12/02;2022;12;2;11;4;46.118
2022-12-02 12:00:00;2022/12/02;2022;12;2;12;4;45.406
2022-12-02 13:00:00;2022/12/02;2022;12;2;13;4;48.569
2022-12-02 14:00:00;2022/12/02;2022;12;2;14;4;39.672
2022-12-02 15:00:00;2022/12/02;2022;12;2;15;4;43.23
2022-12-02 16:00:00;2022/12/02;2022;12;2;16;4;40.255
2022-12-02 17:00:00;2022/12/02;2022;12;2;17;4;49.76
2022-12-02 18:00:00;2022/12/02;2022;12;2;18;4;45.741
2022-12-02 19:00:00;2022/12/02;2022;12;2;19;4;45.348
2022-12-02 20:00:00;2022/12/02;2022;12;2;20;4;27.771
2022-12-02 21:00:00;2022/12/02;2022;12;2;21;4;38.849
2022-12-02 22:00:00;2022/12/02;2022;12;2;22;4;39.868
2022-12-02 23:00:00;2022/12/02;2022;12;2;23;4;28.466
2022-12-03 00:00:00;2022/12/03;2022;12;3;0;5;29.338
2022-12-03 01:00:00;2022/12/03;2022;12;3;1;5;28.48
2022-12-03 02:00:00;2022/12/03;2022;12;3;2;5;24.866
2022-12-03 03:00:00;2022/12/03;2022;12;3;3;5;24.287
2022-12-03 04:00:00;2022/12/03;2022;12;3;4;5;25.32
2022-12-03 05:00:00;2022/12/03;2022;12;3;5;5;31.827
2022-12-03 06:00:00;2022/12/03;2022;12;3;6;5;30.132
2022-12-03 07:00:00;2022/12/03;2022;12;3;7;5;33.0
2022-12-03 08:00:00;2022/12/03;2022;12;3;8;5;34.1
2022-12-03 09:00:00;2022/12/03;2022;12;3;9;5;33.0
2022-12-03 10:00:00;2022/12/03;2022;12;3;10;5;36.293
2022-12-03 11:00:00;2022/12/03;2022;12;3;11;5;36.3
2022-12-03 12:00:00;2022/12/03;2022;12;3;12;5;36.297
2022-12-03 13:00:00;2022/12/03;2022;12;3;13;5;37.013
2022-12-03 14:00:00;2022/12/03;2022;12;3;14;5;42.794
2022-12-03 15:00:00;2022/12/03;2022;12;3;15;5;43.909
2022-12-03 16:00:00;2022/12/03;2022;12;3;16;5;49.5
2022-12-03 17:00:00;2022/12/03;2022;12;3;17;5;43.905
2022-12-03 18:00:00;2022/12/03;2022;12;3;18;5;44.952
2022-12-03 19:00:00;2022/12/03;2022;12;3;19;5;39.635
2022-12-03 20:00:00;2022/12/03;2022;12;3;20;5;32.563
2022-12-03 21:00:00;2022/12/03;2022;12;3;21;5;42.21
2022-12-03 22:00:00;2022/12/03;2022;12;3;22;5;31.901
2022-12-03 23:00:00;2022/12/03;2022;12;3;23;5;26.54
2022-12-04 00:00:00;2022/12/04;2022;12;4;0;6;27.49
2022-12-04 01:00:00;2022/12/04;2022;12;4;1;6;28.13
2022-12-04 02:00:00;2022/12/04;2022;12;4;2;6;27.434
2022-12-04 03:00:00;2022/12/04;2022;12;4;3;6;25.868
2022-12-04 04:00:00;2022/12/04;2022;12;4;4;6;32.968
2022-12-04 05:00:00;2022/12/04;2022;12;4;5;6;33.0
2022-12-04 06:00:00;2022/12/04;2022;12;4;6;6;29.524
2022-12-04 07:00:00;2022/12/04;2022;12;4;7;6;26.948
2022-12-04 08:00:00;2022/12/04;2022;12;4;8;6;33.0
2022-12-04 09:00:00;2022/12/04;2022;12;4;9;6;38.501
2022-12-04 10:00:00;2022/12/04;2022;12;4;10;6;34.101
2022-12-04 11:00:00;2022/12/04;2022;12;4;11;6;35.201
2022-12-04 12:00:00;2022/12/04;2022;12;4;12;6;33.571
2022-12-04 13:00:00;2022/12/04;2022;12;4;13;6;36.292
2022-12-04 14:00:00;2022/12/04;2022;12;4;14;6;36.3
2022-12-04 15:00:00;2022/12/04;2022;12;4;15;6;37.885
2022-12-04 16:00:00;2022/12/04;2022;12;4;16;6;39.756
2022-12-04 17:00:00;2022/12/04;2022;12;4;17;6;39.6
2022-12-04 18:00:00;2022/12/04;2022;12;4;18;6;39.601
2022-12-04 19:00:00;2022/12/04;2022;12;4;19;6;37.4
2022-12-04 20:00:00;2022/12/04;2022;12;4;20;6;34.154
2022-12-04 21:00:00;2022/12/04;2022;12;4;21;6;39.601
2022-12-04 22:00:00;2022/12/04;2022;12;4;22;6;33.0
2022-12-04 23:00:00;2022/12/04;2022;12;4;23;6;26.417
2022-12-05 00:00:00;2022/12/05;2022;12;5;0;0;22.568
2022-12-05 01:00:00;2022/12/05;2022;12;5;1;0;21.031
2022-12-05 02:00:00;2022/12/05;2022;12;5;2;0;19.799
2022-12-05 03:00:00;2022/12/05;2022;12;5;3;0;19.505
2022-12-05 04:00:00;2022/12/05;2022;12;5;4;0;18.003
2022-12-05 05:00:00;2022/12/05;2022;12;5;5;0;27.193
2022-12-05 06:00:00;2022/12/05;2022;12;5;6;0;33.359
2022-12-05 07:00:00;2022/12/05;2022;12;5;7;0;32.678
2022-12-05 08:00:00;2022/12/05;2022;12;5;8;0;31.748
2022-12-05 09:00:00;2022/12/05;2022;12;5;9;0;33.001
2022-12-05 10:00:00;2022/12/05;2022;12;5;10;0;34.433
2022-12-05 11:00:00;2022/12/05;2022;12;5;11;0;36.179
2022-12-05 12:00:00;2022/12/05;2022;12;5;12;0;35.607
2022-12-05 13:00:00;2022/12/05;2022;12;5;13;0;35.2
2022-12-05 14:00:00;2022/12/05;2022;12;5;14;0;36.952
2022-12-05 15:00:00;2022/12/05;2022;12;5;15;0;45.11
2022-12-05 16:00:00;2022/12/05;2022;12;5;16;0;44.006
2022-12-05 17:00:00;2022/12/05;2022;12;5;17;0;42.463
2022-12-05 18:00:00;2022/12/05;2022;12;5;18;0;43.553
2022-12-05 19:00:00;2022/12/05;2022;12;5;19;0;36.297
2022-12-05 20:00:00;2022/12/05;2022;12;5;20;0;30.591
2022-12-05 21:00:00;2022/12/05;2022;12;5;21;0;33.323
2022-12-05 22:00:00;2022/12/05;2022;12;5;22;0;31.717
2022-12-05 23:00:00;2022/12/05;2022;12;5;23;0;28.824
2022-12-06 00:00:00;2022/12/06;2022;12;6;0;1;10.782
2022-12-06 01:00:00;2022/12/06;2022;12;6;1;1;10.025
2022-12-06 02:00:00;2022/12/06;2022;12;6;2;1;9.789
2022-12-06 03:00:00;2022/12/06;2022;12;6;3;1;10.002
2022-12-06 04:00:00;2022/12/06;2022;12;6;4;1;10.936
2022-12-06 05:00:00;2022/12/06;2022;12;6;5;1;11.463
2022-12-06 06:00:00;2022/12/06;2022;12;6;6;1;11.716
2022-12-06 07:00:00;2022/12/06;2022;12;6;7;1;15.627
2022-12-06 08:00:00;2022/12/06;2022;12;6;8;1;21.474
2022-12-06 09:00:00;2022/12/06;2022;12;6;9;1;26.377
2022-12-06 10:00:00;2022/12/06;2022;12;6;10;1;30.801
2022-12-06 11:00:00;2022/12/06;2022;12;6;11;1;31.56
2022-12-06 12:00:00;2022/12/06;2022;12;6;12;1;29.519
2022-12-06 13:00:00;2022/12/06;2022;12;6;13;1;31.584
2022-12-06 14:00:00;2022/12/06;2022;12;6;14;1;35.201
2022-12-06 15:00:00;2022/12/06;2022;12;6;15;1;43.998
2022-12-06 16:00:00;2022/12/06;2022;12;6;16;1;43.992
2022-12-06 17:00:00;2022/12/06;2022;12;6;17;1;45.109
2022-12-06 18:00:00;2022/12/06;2022;12;6;18;1;43.998
2022-12-06 19:00:00;2022/12/06;2022;12;6;19;1;38.815
2022-12-06 20:00:00;2022/12/06;2022;12;6;20;1;33.268
2022-12-06 21:00:00;2022/12/06;2022;12;6;21;1;35.09
2022-12-06 22:00:00;2022/12/06;2022;12;6;22;1;32.999
2022-12-06 23:00:00;2022/12/06;2022;12;6;23;1;29.385
2022-12-07 00:00:00;2022/12/07;2022;12;7;0;2;29.105
2022-12-07 01:00:00;2022/12/07;2022;12;7;1;2;25.929
2022-12-07 02:00:00;2022/12/07;2022;12;7;2;2;22.43
2022-12-07 03:00:00;2022/12/07;2022;12;7;3;2;21.996
2022-12-07 04:00:00;2022/12/07;2022;12;7;4;2;25.32
2022-12-07 05:00:00;2022/12/07;2022;12;7;5;2;28.6
2022-12-07 06:00:00;2022/12/07;2022;12;7;6;2;31.822
2022-12-07 07:00:00;2022/12/07;2022;12;7;7;2;41.79
2022-12-07 08:00:00;2022/12/07;2022;12;7;8;2;44.564
2022-12-07 09:00:00;2022/12/07;2022;12;7;9;2;43.372
2022-12-07 10:00:00;2022/12/07;2022;12;7;10;2;41.633
2022-12-07 11:00:00;2022/12/07;2022;12;7;11;2;39.112
2022-12-07 12:00:00;2022/12/07;2022;12;7;12;2;41.798
2022-12-07 13:00:00;2022/12/07;2022;12;7;13;2;37.819
2022-12-07 14:00:00;2022/12/07;2022;12;7;14;2;44.887
2022-12-07 15:00:00;2022/12/07;2022;12;7;15;2;48.041
2022-12-07 16:00:00;2022/12/07;2022;12;7;16;2;49.948
2022-12-07 17:00:00;2022/12/07;2022;12;7;17;2;46.119
2022-12-07 18:00:00;2022/12/07;2022;12;7;18;2;44.0
2022-12-07 19:00:00;2022/12/07;2022;12;7;19;2;42.722
2022-12-07 20:00:00;2022/12/07;2022;12;7;20;2;44.97
2022-12-07 21:00:00;2022/12/07;2022;12;7;21;2;35.987
2022-12-07 22:00:00;2022/12/07;2022;12;7;22;2;32.286
2022-12-07 23:00:00;2022/12/07;2022;12;7;23;2;29.966
2022-12-08 00:00:00;2022/12/08;2022;12;8;0;3;32.529
2022-12-08 01:00:00;2022/12/08;2022;12;8;1;3;30.886
2022-12-08 02:00:00;2022/12/08;2022;12;8;2;3;29.664
2022-12-08 03:00:00;2022/12/08;2022;12;8;3;3;29.69
2022-12-08 04:00:00;2022/12/08;2022;12;8;4;3;30.304
2022-12-08 05:00:00;2022/12/08;2022;12;8;5;3;32.977
2022-12-08 06:00:00;2022/12/08;2022;12;8;6;3;36.127
2022-12-08 07:00:00;2022/12/08;2022;12;8;7;3;44.703
2022-12-08 08:00:00;2022/12/08;2022;12;8;8;3;43.99
2022-12-08 09:00:00;2022/12/08;2022;12;8;9;3;38.5
2022-12-08 10:00:00;2022/12/08;2022;12;8;10;3;38.11
2022-12-08 11:00:00;2022/12/08;2022;12;8;11;3;49.084
2022-12-08 12:00:00;2022/12/08;2022;12;8;12;3;49.332
2022-12-08 13:00:00;2022/12/08;2022;12;8;13;3;49.309
2022-12-08 14:00:00;2022/12/08;2022;12;8;14;3;46.115
2022-12-08 15:00:00;2022/12/08;2022;12;8;15;3;42.684
2022-12-08 16:00:00;2022/12/08;2022;12;8;16;3;43.198
2022-12-08 17:00:00;2022/12/08;2022;12;8;17;3;43.99
2022-12-08 18:00:00;2022/12/08;2022;12;8;18;3;50.52
2022-12-08 19:00:00;2022/12/08;2022;12;8;19;3;49.5
2022-12-08 20:00:00;2022/12/08;2022;12;8;20;3;43.013
2022-12-08 21:00:00;2022/12/08;2022;12;8;21;3;38.821
2022-12-08 22:00:00;2022/12/08;2022;12;8;22;3;35.247
2022-12-08 23:00:00;2022/12/08;2022;12;8;23;3;31.489
2022-12-09 00:00:00;2022/12/09;2022;12;9;0;4;35.859
2022-12-09 01:00:00;2022/12/09;2022;12;9;1;4;32.898
2022-12-09 02:00:00;2022/12/09;2022;12;9;2;4;32.231
2022-12-09 03:00:00;2022/12/09;2022;12;9;3;4;31.815
2022-12-09 04:00:00;2022/12/09;2022;12;9;4;4;32.407
2022-12-09 05:00:00;2022/12/09;2022;12;9;5;4;34.165
2022-12-09 06:00:00;2022/12/09;2022;12;9;6;4;39.663
2022-12-09 07:00:00;2022/12/09;2022;12;9;7;4;50.092
2022-12-09 08:00:00;2022/12/09;2022;12;9;8;4;52.172
2022-12-09 09:00:00;2022/12/09;2022;12;9;9;4;52.217
2022-12-09 10:00:00;2022/12/09;2022;12;9;10;4;51.846
2022-12-09 11:00:00;2022/12/09;2022;12;9;11;4;53.258
2022-12-09 12:00:00;2022/12/09;2022;12;9;12;4;52.921
2022-12-09 13:00:00;2022/12/09;2022;12;9;13;4;51.7
2022-12-09 14:00:00;2022/12/09;2022;12;9;14;4;52.408
2022-12-09 15:00:00;2022/12/09;2022;12;9;15;4;52.13
2022-12-09 16:00:00;2022/12/09;2022;12;9;16;4;50.983
2022-12-09 17:00:00;2022/12/09;2022;12;9;17;4;55.87
2022-12-09 18:00:00;2022/12/09;2022;12;9;18;4;52.078
2022-12-09 19:00:00;2022/12/09;2022;12;9;19;4;49.666
2022-12-09 20:00:00;2022/12/09;2022;12;9;20;4;48.4
2022-12-09 21:00:00;2022/12/09;2022;12;9;21;4;41.36
2022-12-09 22:00:00;2022/12/09;2022;12;9;22;4;36.291
2022-12-09 23:00:00;2022/12/09;2022;12;9;23;4;33.949
2022-12-10 00:00:00;2022/12/10;2022;12;10;0;5;33.307
2022-12-10 01:00:00;2022/12/10;2022;12;10;1;5;32.616
2022-12-10 02:00:00;2022/12/10;2022;12;10;2;5;31.06
2022-12-10 03:00:00;2022/12/10;2022;12;10;3;5;30.671
2022-12-10 04:00:00;2022/12/10;2022;12;10;4;5;30.44
2022-12-10 05:00:00;2022/12/10;2022;12;10;5;5;30.829
2022-12-10 06:00:00;2022/12/10;2022;12;10;6;5;31.778
2022-12-10 07:00:00;2022/12/10;2022;12;10;7;5;33.666
2022-12-10 08:00:00;2022/12/10;2022;12;10;8;5;37.851
2022-12-10 09:00:00;2022/12/10;2022;12;10;9;5;36.295
2022-12-10 10:00:00;2022/12/10;2022;12;10;10;5;36.205
2022-12-10 11:00:00;2022/12/10;2022;12;10;11;5;35.815
2022-12-10 12:00:00;2022/12/10;2022;12;10;12;5;42.159
2022-12-10 13:00:00;2022/12/10;2022;12;10;13;5;41.349
2022-12-10 14:00:00;2022/12/10;2022;12;10;14;5;41.478
2022-12-10 15:00:00;2022/12/10;2022;12;10;15;5;42.57
2022-12-10 16:00:00;2022/12/10;2022;12;10;16;5;44.889
2022-12-10 17:00:00;2022/12/10;2022;12;10;17;5;41.773
2022-12-10 18:00:00;2022/12/10;2022;12;10;18;5;40.701
2022-12-10 19:00:00;2022/12/10;2022;12;10;19;5;36.051
2022-12-10 20:00:00;2022/12/10;2022;12;10;20;5;32.999
2022-12-10 21:00:00;2022/12/10;2022;12;10;21;5;35.627
2022-12-10 22:00:00;2022/12/10;2022;12;10;22;5;33.842
2022-12-10 23:00:00;2022/12/10;2022;12;10;23;5;31.007
2022-12-11 00:00:00;2022/12/11;2022;12;11;0;6;32.511
2022-12-11 01:00:00;2022/12/11;2022;12;11;1;6;31.678
2022-12-11 02:00:00;2022/12/11;2022;12;11;2;6;31.689
2022-12-11 03:00:00;2022/12/11;2022;12;11;3;6;29.977
2022-12-11 04:00:00;2022/12/11;2022;12;11;4;6;29.526
2022-12-11 05:00:00;2022/12/11;2022;12;11;5;6;29.616
2022-12-11 06:00:00;2022/12/11;2022;12;11;6;6;30.908
2022-12-11 07:00:00;2022/12/11;2022;12;11;7;6;30.77
2022-12-11 08:00:00;2022/12/11;2022;12;11;8;6;32.24
2022-12-11 09:00:00;2022/12/11;2022;12;11;9;6;35.21
2022-12-11 10:00:00;2022/12/11;2022;12;11;10;6;35.921
2022-12-11 11:00:00;2022/12/11;2022;12;11;11;6;37.971
2022-12-11 12:00:00;2022/12/11;2022;12;11;12;6;38.248
2022-12-11 13:00:00;2022/12/11;2022;12;11;13;6;35.721
2022-12-11 14:00:00;2022/12/11;2022;12;11;14;6;36.114
2022-12-11 15:00:00;2022/12/11;2022;12;11;15;6;37.016
2022-12-11 16:00:00;2022/12/11;2022;12;11;16;6;39.776
2022-12-11 17:00:00;2022/12/11;2022;12;11;17;6;45.533
2022-12-11 18:00:00;2022/12/11;2022;12;11;18;6;47.306
2022-12-11 19:00:00;2022/12/11;2022;12;11;19;6;45.401
2022-12-11 20:00:00;2022/12/11;2022;12;11;20;6;42.238
2022-12-11 21:00:00;2022/12/11;2022;12;11;21;6;36.889
2022-12-11 22:00:00;2022/12/11;2022;12;11;22;6;35.624
2022-12-11 23:00:00;2022/12/11;2022;12;11;23;6;33.688
2022-12-12 00:00:00;2022/12/12;2022;12;12;0;0;30.82
2022-12-12 01:00:00;2022/12/12;2022;12;12;1;0;26.665
2022-12-12 02:00:00;2022/12/12;2022;12;12;2;0;26.4
2022-12-12 03:00:00;2022/12/12;2022;12;12;3;0;26.4
2022-12-12 04:00:00;2022/12/12;2022;12;12;4;0;26.4
2022-12-12 05:00:00;2022/12/12;2022;12;12;5;0;30.459
2022-12-12 06:00:00;2022/12/12;2022;12;12;6;0;42.11
2022-12-12 07:00:00;2022/12/12;2022;12;12;7;0;55.55
2022-12-12 08:00:00;2022/12/12;2022;12;12;8;0;58.534
2022-12-12 09:00:00;2022/12/12;2022;12;12;9;0;55.182
2022-12-12 10:00:00;2022/12/12;2022;12;12;10;0;55.602
2022-12-12 11:00:00;2022/12/12;2022;12;12;11;0;54.709
2022-12-12 12:00:00;2022/12/12;2022;12;12;12;0;53.895
2022-12-12 13:00:00;2022/12/12;2022;12;12;13;0;52.159
2022-12-12 14:00:00;2022/12/12;2022;12;12;14;0;49.5
2022-12-12 15:00:00;2022/12/12;2022;12;12;15;0;49.499
2022-12-12 16:00:00;2022/12/12;2022;12;12;16;0;49.5
2022-12-12 17:00:00;2022/12/12;2022;12;12;17;0;58.427
2022-12-12 18:00:00;2022/12/12;2022;12;12;18;0;52.4
2022-12-12 19:00:00;2022/12/12;2022;12;12;19;0;43.46
2022-12-12 20:00:00;2022/12/12;2022;12;12;20;0;35.201
2022-12-12 21:00:00;2022/12/12;2022;12;12;21;0;35.75
2022-12-12 22:00:00;2022/12/12;2022;12;12;22;0;27.789
2022-12-12 23:00:00;2022/12/12;2022;12;12;23;0;21.999
2022-12-13 00:00:00;2022/12/13;2022;12;13;0;1;30.251
2022-12-13 01:00:00;2022/12/13;2022;12;13;1;1;28.658
2022-12-13 02:00:00;2022/12/13;2022;12;13;2;1;26.905
2022-12-13 03:00:00;2022/12/13;2022;12;13;3;1;26.74
2022-12-13 04:00:00;2022/12/13;2022;12;13;4;1;29.937
2022-12-13 05:00:00;2022/12/13;2022;12;13;5;1;33.76
2022-12-13 06:00:00;2022/12/13;2022;12;13;6;1;33.0
2022-12-13 07:00:00;2022/12/13;2022;12;13;7;1;54.967
2022-12-13 08:00:00;2022/12/13;2022;12;13;8;1;60.492
2022-12-13 09:00:00;2022/12/13;2022;12;13;9;1;60.862
2022-12-13 10:00:00;2022/12/13;2022;12;13;10;1;56.989
2022-12-13 11:00:00;2022/12/13;2022;12;13;11;1;55.568
2022-12-13 12:00:00;2022/12/13;2022;12;13;12;1;53.106
2022-12-13 13:00:00;2022/12/13;2022;12;13;13;1;55.663
2022-12-13 14:00:00;2022/12/13;2022;12;13;14;1;60.798
2022-12-13 15:00:00;2022/12/13;2022;12;13;15;1;62.728
2022-12-13 16:00:00;2022/12/13;2022;12;13;16;1;64.9
2022-12-13 17:00:00;2022/12/13;2022;12;13;17;1;73.151
2022-12-13 18:00:00;2022/12/13;2022;12;13;18;1;65.553
2022-12-13 19:00:00;2022/12/13;2022;12;13;19;1;57.484
2022-12-13 20:00:00;2022/12/13;2022;12;13;20;1;49.772
2022-12-13 21:00:00;2022/12/13;2022;12;13;21;1;38.917
2022-12-13 22:00:00;2022/12/13;2022;12;13;22;1;35.313
2022-12-13 23:00:00;2022/12/13;2022;12;13;23;1;31.139
2022-12-14 00:00:00;2022/12/14;2022;12;14;0;2;29.908
2022-12-14 01:00:00;2022/12/14;2022;12;14;1;2;29.752
2022-12-14 02:00:00;2022/12/14;2022;12;14;2;2;29.556
2022-12-14 03:00:00;2022/12/14;2022;12;14;3;2;30.58
2022-12-14 04:00:00;2022/12/14;2022;12;14;4;2;32.999
2022-12-14 05:00:00;2022/12/14;2022;12;14;5;2;34.233
2022-12-14 06:00:00;2022/12/14;2022;12;14;6;2;40.57
2022-12-14 07:00:00;2022/12/14;2022;12;14;7;2;54.447
2022-12-14 08:00:00;2022/12/14;2022;12;14;8;2;59.399
2022-12-14 09:00:00;2022/12/14;2022;12;14;9;2;62.669
2022-12-14 10:00:00;2022/12/14;2022;12;14;10;2;62.17
2022-12-14 11:00:00;2022/12/14;2022;12;14;11;2;62.481
2022-12-14 12:00:00;2022/12/14;2022;12;14;12;2;57.871
2022-12-14 13:00:00;2022/12/14;2022;12;14;13;2;56.73
2022-12-14 14:00:00;2022/12/14;2022;12;14;14;2;56.645
2022-12-14 15:00:00;2022/12/14;2022;12;14;15;2;58.138
2022-12-14 16:00:00;2022/12/14;2022;12;14;16;2;59.95
2022-12-14 17:00:00;2022/12/14;2022;12;14;17;2;64.9
2022-12-14 18:00:00;2022/12/14;2022;12;14;18;2;61.27
2022-12-14 19:00:00;2022/12/14;2022;12;14;19;2;57.263
2022-12-14 20:00:00;2022/12/14;2022;12;14;20;2;53.669
2022-12-14 21:00:00;2022/12/14;2022;12;14;21;2;43.634
2022-12-14 22:00:00;2022/12/14;2022;12;14;22;2;38.689
2022-12-14 23:00:00;2022/12/14;2022;12;14;23;2;36.183
2022-12-15 00:00:00;2022/12/15;2022;12;15;0;3;33.0
2022-12-15 01:00:00;2022/12/15;2022;12;15;1;3;31.981
2022-12-15 02:00:00;2022/12/15;2022;12;15;2;3;30.741
2022-12-15 03:00:00;2022/12/15;2022;12;15;3;3;29.721
